transaction_id,customer_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_category,previous_attempts,customer_success_rate,customer_tenure_days,subscription_status,invoice_age_days,previous_payment_count,previous_successful_payment_count,previous_failed_payment_count,latent_recovery_prob,recovery_outcome,recovered_amount
TXN-13676,CUST-3502,900.76,INR,DEBIT_CARD,2026-08-14T01:11:18,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8333,239,INACTIVE,14,12,10,2,0.9671,1,900.76
TXN-13677,CUST-3483,1869.19,INR,UPI,2026-08-21T02:48:36,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8,750,ACTIVE,3,10,8,2,0.98,1,1869.19
TXN-13678,CUST-2210,2906.57,INR,NACH_EMANDATE,2026-08-05T20:03:05,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,2,0.7,926,INACTIVE,1,20,14,6,0.01,0,0.0
TXN-13679,CUST-3381,200.57,INR,CREDIT_CARD,2026-08-12T13:39:50,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,4,0.8947,767,ACTIVE,0,19,17,2,0.2104,0,0.0
TXN-13680,CUST-3868,6825.95,INR,NACH_EMANDATE,2026-08-20T13:45:01,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.9091,995,INACTIVE,1,11,10,1,0.6407,1,6825.95
TXN-13681,CUST-3660,692.54,INR,UPI,2026-08-10T03:28:24,FAILED,GENERIC_DECLINE,UNKNOWN,0,0.7368,967,NONE,0,19,14,5,0.5088,1,692.54
TXN-13682,CUST-3207,4258.15,INR,CREDIT_CARD,2026-08-03T21:08:15,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4706,163,ACTIVE,13,17,8,9,0.5878,1,4258.15
TXN-13683,CUST-3082,7961.21,INR,CREDIT_CARD,2026-08-28T05:26:58,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.9091,433,NONE,0,11,10,1,0.1496,0,0.0
TXN-13684,CUST-1342,542.76,INR,NACH_EMANDATE,2026-08-05T22:58:40,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,1.0,445,NONE,0,11,11,0,0.98,1,542.76
TXN-13685,CUST-2063,3925.83,INR,DEBIT_CARD,2026-08-08T00:39:40,FAILED,BANK_SERVER_DOWN,TEMPORARY,3,0.9286,934,NONE,0,14,13,1,0.5068,0,0.0
TXN-13686,CUST-1730,1981.22,INR,NET_BANKING,2026-08-11T09:11:32,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8182,201,INACTIVE,1,11,9,2,0.5211,1,1981.22
TXN-13687,CUST-1572,698.75,INR,UPI,2026-08-08T14:13:31,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.75,514,NONE,0,12,9,3,0.98,1,698.75
TXN-13688,CUST-3559,4588.55,INR,UPI,2026-08-27T22:58:56,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.7647,142,INACTIVE,5,17,13,4,0.4665,0,0.0
TXN-13689,CUST-1328,2178.95,INR,NET_BANKING,2026-08-14T19:55:33,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.8333,211,ACTIVE,0,12,10,2,0.98,1,2178.95
TXN-13690,CUST-2383,394.37,INR,UPI,2026-08-02T17:49:55,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.9,293,ACTIVE,0,10,9,1,0.98,1,394.37
TXN-13691,CUST-3723,403.32,INR,UPI,2026-08-17T01:44:08,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.6667,508,ACTIVE,3,21,14,7,0.6755,1,403.32
TXN-13692,CUST-1675,820.59,INR,UPI,2026-08-10T15:51:27,FAILED,INVALID_ACCOUNT,PERMANENT,2,0.9333,1038,NONE,0,15,14,1,0.01,0,0.0
TXN-13693,CUST-2969,1267.87,INR,NET_BANKING,2026-08-19T10:52:29,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.9167,149,NONE,0,12,11,1,0.6852,0,0.0
TXN-13694,CUST-1234,318.22,INR,CREDIT_CARD,2026-08-16T14:29:22,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.9167,701,INACTIVE,2,12,11,1,0.8948,1,318.22
TXN-13695,CUST-2552,281.0,INR,NACH_EMANDATE,2026-08-15T11:42:48,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.9,144,NONE,0,10,9,1,0.1963,0,0.0
TXN-13696,CUST-2196,9053.14,INR,CREDIT_CARD,2026-08-27T21:52:27,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.9167,286,ACTIVE,0,12,11,1,0.98,1,9053.14
TXN-13697,CUST-1605,6550.83,INR,DEBIT_CARD,2026-08-26T18:25:58,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.7143,1134,INACTIVE,2,7,5,2,0.8904,1,6550.83
TXN-13698,CUST-1313,1482.36,INR,CREDIT_CARD,2026-08-25T18:11:28,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,4,1.0,659,INACTIVE,1,11,11,0,0.1768,0,0.0
TXN-13699,CUST-3546,4940.81,INR,DEBIT_CARD,2026-08-24T04:16:41,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.9333,983,INACTIVE,4,15,14,1,0.144,0,0.0
TXN-13700,CUST-1165,252.18,INR,NET_BANKING,2026-08-03T13:26:03,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8889,167,ACTIVE,0,18,16,2,0.7482,1,252.18
TXN-13701,CUST-3454,1068.12,INR,UPI,2026-08-14T02:25:09,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,1.0,663,NONE,0,7,7,0,0.9507,1,1068.12
TXN-13702,CUST-2006,570.72,INR,DEBIT_CARD,2026-08-17T23:51:49,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8462,299,NONE,0,13,11,2,0.9313,1,570.72
TXN-13703,CUST-1363,1456.27,INR,NACH_EMANDATE,2026-08-27T03:32:08,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.8571,421,INACTIVE,2,7,6,1,0.8317,1,1456.27
TXN-13704,CUST-1614,1782.13,INR,NET_BANKING,2026-08-07T09:14:17,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.9091,336,NONE,0,11,10,1,0.9213,1,1782.13
TXN-13705,CUST-1965,3351.75,INR,CREDIT_CARD,2026-08-26T06:09:12,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.9333,16,INACTIVE,3,15,14,1,0.8459,1,3351.75
TXN-13706,CUST-1933,5800.58,INR,DEBIT_CARD,2026-08-03T19:05:12,FAILED,ACCOUNT_CLOSED,PERMANENT,2,0.8571,593,NONE,0,7,6,1,0.01,0,0.0
TXN-13707,CUST-2499,1746.79,INR,CREDIT_CARD,2026-08-19T15:17:09,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.75,669,NONE,0,16,12,4,0.98,1,1746.79
TXN-13708,CUST-3988,3703.35,INR,NACH_EMANDATE,2026-08-03T07:52:34,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.6154,1150,NONE,0,13,8,5,0.01,0,0.0
TXN-13709,CUST-3560,221.63,INR,UPI,2026-08-11T12:14:25,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.7273,52,INACTIVE,0,11,8,3,0.01,0,0.0
TXN-13710,CUST-1984,693.99,INR,NACH_EMANDATE,2026-08-28T12:25:22,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.9091,233,NONE,0,11,10,1,0.1552,0,0.0
TXN-13711,CUST-2884,4935.8,INR,UPI,2026-08-26T22:37:36,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.8182,636,NONE,0,11,9,2,0.1933,0,0.0
TXN-13712,CUST-1756,1330.66,INR,UPI,2026-08-14T10:01:19,FAILED,BLOCKED_CARD,PERMANENT,4,0.75,796,ACTIVE,0,8,6,2,0.01,0,0.0
TXN-13713,CUST-1192,7300.18,INR,NET_BANKING,2026-08-27T01:50:07,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8889,1113,INACTIVE,6,9,8,1,0.5856,0,0.0
TXN-13714,CUST-1508,205.48,INR,DEBIT_CARD,2026-08-13T23:21:45,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.6667,1021,NONE,0,15,10,5,0.3817,1,205.48
TXN-13715,CUST-3636,1407.43,INR,NACH_EMANDATE,2026-08-25T14:43:59,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8,763,INACTIVE,6,10,8,2,0.7383,1,1407.43
TXN-13716,CUST-2019,3901.03,INR,NET_BANKING,2026-08-10T12:40:03,FAILED,BLOCKED_CARD,PERMANENT,0,0.8,1168,NONE,0,15,12,3,0.0814,0,0.0
TXN-13717,CUST-3164,2588.31,INR,NET_BANKING,2026-08-13T04:12:54,FAILED,GATEWAY_TIMEOUT,TEMPORARY,2,0.7857,1126,INACTIVE,0,14,11,3,0.5243,1,2588.31
TXN-13718,CUST-1634,3234.39,INR,CREDIT_CARD,2026-08-20T20:07:48,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.7,950,NONE,0,10,7,3,0.848,0,0.0
TXN-13719,CUST-3535,2208.97,INR,CREDIT_CARD,2026-08-29T03:45:10,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.6,856,NONE,0,10,6,4,0.6616,0,0.0
TXN-13720,CUST-3642,1451.08,INR,NET_BANKING,2026-08-09T02:46:26,FAILED,BANK_SERVER_DOWN,TEMPORARY,2,0.5714,1000,INACTIVE,10,14,8,6,0.5266,0,0.0
TXN-13721,CUST-1084,5292.51,INR,NET_BANKING,2026-08-07T18:03:20,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.75,734,NONE,0,12,9,3,0.496,0,0.0
TXN-13722,CUST-2508,2240.02,INR,CREDIT_CARD,2026-08-16T10:41:33,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8,691,ACTIVE,4,15,12,3,0.98,1,2240.02
TXN-13723,CUST-2031,4263.04,INR,NET_BANKING,2026-08-20T08:35:50,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8,85,ACTIVE,0,10,8,2,0.8295,1,4263.04
TXN-13724,CUST-2194,2594.09,INR,CREDIT_CARD,2026-08-19T13:21:04,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.7222,540,INACTIVE,0,18,13,5,0.98,1,2594.09
TXN-13725,CUST-2190,2578.76,INR,CREDIT_CARD,2026-08-12T12:53:47,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.8182,323,INACTIVE,0,11,9,2,0.7425,1,2578.76
TXN-13726,CUST-3953,2660.58,INR,DEBIT_CARD,2026-08-10T11:49:07,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.8235,92,NONE,0,17,14,3,0.3818,0,0.0
TXN-13727,CUST-2203,2443.18,INR,UPI,2026-08-05T12:34:26,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.9231,285,NONE,0,13,12,1,0.685,1,2443.18
TXN-13728,CUST-2924,1125.29,INR,DEBIT_CARD,2026-08-14T23:58:34,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.6667,728,INACTIVE,0,12,8,4,0.8527,1,1125.29
TXN-13729,CUST-2190,323.2,INR,CREDIT_CARD,2026-08-06T16:57:13,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.9,1037,NONE,0,10,9,1,0.0631,0,0.0
TXN-13730,CUST-2508,6028.5,INR,NACH_EMANDATE,2026-08-25T17:40:19,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.6667,985,NONE,0,6,4,2,0.8387,1,6028.5
TXN-13731,CUST-3124,2175.26,INR,DEBIT_CARD,2026-08-07T22:25:01,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.9231,961,INACTIVE,2,13,12,1,0.7818,0,0.0
TXN-13732,CUST-2907,3768.01,INR,DEBIT_CARD,2026-08-15T11:31:13,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.6923,1024,ACTIVE,1,13,9,4,0.8446,0,0.0
TXN-13733,CUST-3813,1709.55,INR,DEBIT_CARD,2026-08-11T08:25:21,FAILED,GATEWAY_TIMEOUT,TEMPORARY,3,1.0,877,ACTIVE,0,7,7,0,0.5806,1,1709.55
TXN-13734,CUST-1885,4493.17,INR,DEBIT_CARD,2026-08-26T23:04:55,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8333,697,ACTIVE,0,12,10,2,0.9668,1,4493.17
TXN-13735,CUST-2055,2227.67,INR,UPI,2026-08-12T04:30:27,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.875,74,INACTIVE,0,16,14,2,0.2542,1,2227.67
TXN-13736,CUST-1579,3259.9,INR,UPI,2026-08-30T12:52:55,FAILED,INVALID_ACCOUNT,PERMANENT,4,0.9231,126,ACTIVE,1,13,12,1,0.01,0,0.0
TXN-13737,CUST-2862,214.64,INR,UPI,2026-08-03T18:18:32,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.7857,51,NONE,0,14,11,3,0.7017,1,214.64
TXN-13738,CUST-3484,1201.15,INR,CREDIT_CARD,2026-08-05T20:30:37,FAILED,NETWORK_INTERRUPT,TEMPORARY,2,0.8889,351,NONE,0,9,8,1,0.7433,0,0.0
TXN-13739,CUST-3584,425.39,INR,NET_BANKING,2026-08-07T22:56:41,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9333,522,ACTIVE,0,15,14,1,0.98,1,425.39
TXN-13740,CUST-2658,1052.74,INR,CREDIT_CARD,2026-08-21T03:46:40,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,1,0.5455,345,ACTIVE,19,11,6,5,0.0879,0,0.0
TXN-13741,CUST-1142,7594.47,INR,UPI,2026-08-25T22:14:07,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.9091,79,NONE,0,11,10,1,0.1224,0,0.0
TXN-13742,CUST-3034,4378.97,INR,NET_BANKING,2026-08-23T19:56:05,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.8462,1001,ACTIVE,3,13,11,2,0.9647,1,4378.97
TXN-13743,CUST-3050,1044.08,INR,NACH_EMANDATE,2026-08-26T21:03:23,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.8,210,NONE,0,10,8,2,0.4802,0,0.0
TXN-13744,CUST-1034,2520.02,INR,CREDIT_CARD,2026-08-02T16:57:19,FAILED,GATEWAY_TIMEOUT,TEMPORARY,2,0.9286,915,ACTIVE,1,14,13,1,0.6448,1,2520.02
TXN-13745,CUST-1120,9841.21,INR,DEBIT_CARD,2026-08-06T20:30:23,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.9333,130,INACTIVE,4,15,14,1,0.8357,0,0.0
TXN-13746,CUST-3251,936.38,INR,NACH_EMANDATE,2026-08-02T01:17:10,FAILED,NETWORK_INTERRUPT,TEMPORARY,2,0.9091,136,NONE,0,11,10,1,0.6281,1,936.38
TXN-13747,CUST-2001,433.33,INR,DEBIT_CARD,2026-08-25T13:27:24,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.6364,258,INACTIVE,0,11,7,4,0.8688,1,433.33
TXN-13748,CUST-2080,766.72,INR,NACH_EMANDATE,2026-08-21T14:06:19,FAILED,ACCOUNT_CLOSED,PERMANENT,1,0.9,1110,ACTIVE,6,10,9,1,0.118,0,0.0
TXN-13749,CUST-1012,2194.97,INR,NET_BANKING,2026-08-31T00:24:05,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.9,568,INACTIVE,7,10,9,1,0.6588,0,0.0
TXN-13750,CUST-2416,3691.1,INR,UPI,2026-08-16T12:36:24,FAILED,NETWORK_INTERRUPT,TEMPORARY,2,1.0,651,ACTIVE,0,17,17,0,0.7507,1,3691.1
TXN-13751,CUST-3472,859.92,INR,UPI,2026-08-29T07:57:23,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,4,0.7692,985,NONE,0,13,10,3,0.0162,0,0.0
TXN-13752,CUST-2174,562.71,INR,NACH_EMANDATE,2026-08-12T09:07:38,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.9,706,INACTIVE,3,20,18,2,0.4371,1,562.71
TXN-13753,CUST-1947,5201.44,INR,NACH_EMANDATE,2026-08-18T01:33:57,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.7333,609,INACTIVE,1,15,11,4,0.6129,1,5201.44
TXN-13754,CUST-1108,1753.4,INR,NET_BANKING,2026-08-09T16:45:51,FAILED,GENERIC_DECLINE,UNKNOWN,0,0.8182,795,ACTIVE,0,11,9,2,0.5048,1,1753.4
TXN-13755,CUST-3961,626.48,INR,CREDIT_CARD,2026-08-30T15:20:22,FAILED,BLOCKED_CARD,PERMANENT,0,0.9231,1097,NONE,0,13,12,1,0.1597,0,0.0
TXN-13756,CUST-3071,380.09,INR,UPI,2026-08-23T07:47:35,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.875,1029,ACTIVE,0,8,7,1,0.98,1,380.09
TXN-13757,CUST-2126,1063.67,INR,DEBIT_CARD,2026-08-05T03:24:50,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.9286,673,INACTIVE,9,14,13,1,0.5779,0,0.0
TXN-13758,CUST-1377,2303.17,INR,UPI,2026-08-15T16:28:28,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.8571,51,NONE,0,7,6,1,0.2851,0,0.0
TXN-13759,CUST-1532,3024.53,INR,UPI,2026-08-02T10:45:46,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,1,0.8333,549,INACTIVE,0,6,5,1,0.1575,0,0.0
TXN-13760,CUST-2382,745.74,INR,NET_BANKING,2026-08-22T05:26:10,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9091,372,INACTIVE,2,11,10,1,0.98,1,745.74
TXN-13761,CUST-2783,894.94,INR,NACH_EMANDATE,2026-08-06T01:49:51,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8667,754,NONE,0,15,13,2,0.98,1,894.94
TXN-13762,CUST-1477,7188.2,INR,NET_BANKING,2026-08-03T11:07:05,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.6667,1175,ACTIVE,4,6,4,2,0.98,1,7188.2
TXN-13763,CUST-1790,2443.37,INR,NACH_EMANDATE,2026-08-18T22:58:14,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.7857,265,ACTIVE,10,14,11,3,0.7349,0,0.0
TXN-13764,CUST-2599,1911.3,INR,NACH_EMANDATE,2026-08-02T17:46:16,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8571,1020,ACTIVE,0,7,6,1,0.8721,1,1911.3
TXN-13765,CUST-2582,6601.82,INR,NET_BANKING,2026-08-16T23:16:03,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.7778,386,ACTIVE,8,9,7,2,0.7997,1,6601.82
TXN-13766,CUST-1871,6756.84,INR,CREDIT_CARD,2026-08-13T17:57:46,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8,744,ACTIVE,1,10,8,2,0.753,0,0.0
TXN-13767,CUST-2394,396.83,INR,UPI,2026-08-26T03:06:58,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.9167,570,INACTIVE,2,12,11,1,0.9202,1,396.83
TXN-13768,CUST-3253,3188.02,INR,NET_BANKING,2026-08-06T16:43:49,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8,503,NONE,0,5,4,1,0.6491,1,3188.02
TXN-13769,CUST-2988,1623.37,INR,NET_BANKING,2026-08-08T08:08:10,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.9333,426,NONE,0,15,14,1,0.2428,1,1623.37
TXN-13770,CUST-3544,1447.38,INR,NACH_EMANDATE,2026-08-15T12:20:29,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.3571,1191,INACTIVE,1,14,5,9,0.801,0,0.0
TXN-13771,CUST-1165,6416.22,INR,CREDIT_CARD,2026-08-28T08:04:30,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.9231,484,INACTIVE,1,13,12,1,0.8209,1,6416.22
TXN-13772,CUST-1020,2152.18,INR,CREDIT_CARD,2026-08-15T21:42:29,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.8571,338,INACTIVE,1,7,6,1,0.5326,1,2152.18
TXN-13773,CUST-1972,17082.81,INR,NACH_EMANDATE,2026-08-27T01:52:22,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.6471,295,NONE,0,17,11,6,0.6585,0,0.0
TXN-13774,CUST-1559,220.61,INR,UPI,2026-08-12T18:20:07,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8462,823,ACTIVE,3,13,11,2,0.98,1,220.61
TXN-13775,CUST-3642,1284.5,INR,NACH_EMANDATE,2026-08-07T10:37:48,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.875,113,NONE,0,8,7,1,0.7757,1,1284.5
TXN-13776,CUST-1218,5979.85,INR,DEBIT_CARD,2026-08-02T07:02:04,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.75,631,INACTIVE,0,12,9,3,0.7385,0,0.0
TXN-13777,CUST-3480,1870.54,INR,NACH_EMANDATE,2026-08-28T19:38:44,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.625,1082,INACTIVE,3,8,5,3,0.7891,1,1870.54
TXN-13778,CUST-3379,325.12,INR,DEBIT_CARD,2026-08-29T06:51:37,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.8824,684,INACTIVE,0,17,15,2,0.7873,1,325.12
TXN-13779,CUST-1744,2391.64,INR,NET_BANKING,2026-08-29T17:07:36,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.875,870,INACTIVE,4,8,7,1,0.3981,0,0.0
TXN-13780,CUST-1678,1622.31,INR,NACH_EMANDATE,2026-08-29T05:20:44,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,4,0.8571,87,NONE,0,14,12,2,0.01,0,0.0
TXN-13781,CUST-3554,1950.59,INR,NACH_EMANDATE,2026-08-19T15:55:04,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,2,0.75,702,NONE,0,12,9,3,0.01,0,0.0
TXN-13782,CUST-3690,3023.98,INR,NACH_EMANDATE,2026-08-30T18:28:48,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.9091,24,NONE,0,11,10,1,0.7637,0,0.0
TXN-13783,CUST-3458,974.76,INR,UPI,2026-08-15T18:20:16,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.9,100,NONE,0,10,9,1,0.98,1,974.76
TXN-13784,CUST-1594,232.6,INR,NACH_EMANDATE,2026-08-29T00:39:17,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.75,1070,INACTIVE,4,8,6,2,0.621,1,232.6
TXN-13785,CUST-2016,305.5,INR,DEBIT_CARD,2026-08-06T09:56:18,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.9444,738,NONE,0,18,17,1,0.6048,1,305.5
TXN-13786,CUST-2205,486.48,INR,NACH_EMANDATE,2026-08-29T01:29:38,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.9333,233,INACTIVE,0,15,14,1,0.7238,1,486.48
TXN-13787,CUST-3534,2211.78,INR,CREDIT_CARD,2026-08-06T16:14:33,FAILED,BLOCKED_CARD,PERMANENT,0,1.0,1109,ACTIVE,2,9,9,0,0.4186,0,0.0
TXN-13788,CUST-1757,731.95,INR,DEBIT_CARD,2026-08-22T06:50:24,FAILED,GENERIC_DECLINE,UNKNOWN,0,0.9091,904,ACTIVE,0,11,10,1,0.3501,0,0.0
TXN-13789,CUST-2655,8446.73,INR,NET_BANKING,2026-08-02T12:45:04,FAILED,GATEWAY_TIMEOUT,TEMPORARY,3,1.0,738,NONE,0,13,13,0,0.4624,1,8446.73
TXN-13790,CUST-3285,3569.14,INR,CREDIT_CARD,2026-08-07T03:08:59,FAILED,PROCESSING_DELAY,TEMPORARY,2,0.7059,868,INACTIVE,6,17,12,5,0.6084,1,3569.14
TXN-13791,CUST-2872,5099.22,INR,UPI,2026-08-22T20:57:17,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.8333,802,NONE,0,12,10,2,0.7468,1,5099.22
TXN-13792,CUST-1712,8950.96,INR,DEBIT_CARD,2026-08-12T11:46:04,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.7778,220,NONE,0,9,7,2,0.9338,1,8950.96
TXN-13793,CUST-3129,277.67,INR,DEBIT_CARD,2026-08-30T15:50:49,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8333,756,NONE,0,12,10,2,0.7091,1,277.67
TXN-13794,CUST-2481,3603.67,INR,NACH_EMANDATE,2026-08-28T15:47:27,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.7059,839,ACTIVE,1,17,12,5,0.9186,1,3603.67
TXN-13795,CUST-1071,1732.29,INR,UPI,2026-08-21T04:44:22,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.6,689,INACTIVE,6,5,3,2,0.7617,1,1732.29
TXN-13796,CUST-3718,233.56,INR,CREDIT_CARD,2026-08-28T21:44:59,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.8462,1106,NONE,0,13,11,2,0.4326,0,0.0
TXN-13797,CUST-3498,5982.79,INR,DEBIT_CARD,2026-08-28T01:55:30,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.875,1194,ACTIVE,2,8,7,1,0.98,1,5982.79
TXN-13798,CUST-1603,2487.58,INR,NACH_EMANDATE,2026-08-27T20:23:20,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.8571,1015,INACTIVE,0,7,6,1,0.5585,0,0.0
TXN-13799,CUST-3771,4265.87,INR,NET_BANKING,2026-08-14T07:57:26,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,4,0.8462,468,NONE,0,13,11,2,0.1205,0,0.0
TXN-13800,CUST-1382,2131.17,INR,NACH_EMANDATE,2026-08-18T03:37:29,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.7143,161,INACTIVE,6,7,5,2,0.125,0,0.0
TXN-13801,CUST-2666,468.31,INR,CREDIT_CARD,2026-08-28T16:32:15,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.9,1004,ACTIVE,2,10,9,1,0.8357,1,468.31
TXN-13802,CUST-2973,1734.45,INR,UPI,2026-08-08T11:46:23,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.625,1108,NONE,0,8,5,3,0.01,0,0.0
TXN-13803,CUST-1779,382.21,INR,NACH_EMANDATE,2026-08-07T06:01:36,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.8,21,INACTIVE,2,10,8,2,0.6352,1,382.21
